name,_,-,mos
_BSRGANx4_RealVSR_018.avi,-1,-1,80.55555555555556
_BSRGANx2_RealVSR_028.avi,-1,-1,61.11111111111111
_BSRGANx4_RealVSR_028.avi,-1,-1,61.11111111111111
_RealVSRx4_RealVSR_028.avi,-1,-1,33.333333333333336
_TecoGANx2_RealVSR_029.avi,-1,-1,22.222222222222218
_BSRGANx4_RealVSR_039.avi,-1,-1,47.22222222222223
_BSRGANx2_RealVSR_044.avi,-1,-1,66.66666666666667
_BSRGANx4_RealVSR_044.avi,-1,-1,69.44444444444444
_RealVSRx4_RealVSR_044.avi,-1,-1,30.555555555555554
_TecoGANx2_RealVSR_049.avi,-1,-1,44.444444444444436
_BSRGANx4_RealVSR_088.avi,-1,-1,69.44444444444444
_BSRGANx2_RealVSR_090.avi,-1,-1,61.11111111111111
_BSRGANx4_RealVSR_090.avi,-1,-1,75.0
_RealVSRx4_RealVSR_090.avi,-1,-1,19.444444444444446
_TecoGANx2_RealVSR_108.avi,-1,-1,33.333333333333336
_BSRGANx4_RealVSR_135.avi,-1,-1,77.77777777777779
_BSRGANx2_RealVSR_157.avi,-1,-1,66.66666666666667
_BSRGANx4_RealVSR_157.avi,-1,-1,61.11111111111111
_RealVSRx4_RealVSR_157.avi,-1,-1,25.0
_TecoGANx2_RealVSR_159.avi,-1,-1,55.555555555555564
_BSRGANx4_RealVSR_169.avi,-1,-1,72.22222222222221
_BSRGANx2_RealVSR_170.avi,-1,-1,55.555555555555564
_BSRGANx4_RealVSR_170.avi,-1,-1,72.22222222222221
_RealVSRx4_RealVSR_170.avi,-1,-1,25.0
_TecoGANx2_RealVSR_211.avi,-1,-1,33.333333333333336
_BSRGANx4_RealVSR_212.avi,-1,-1,75.0
_BSRGANx2_RealVSR_223.avi,-1,-1,61.11111111111111
_BSRGANx4_RealVSR_223.avi,-1,-1,66.66666666666667
_RealVSRx4_RealVSR_223.avi,-1,-1,25.0
_TecoGANx2_RealVSR_245.avi,-1,-1,22.222222222222218
_BSRGANx4_RealVSR_246.avi,-1,-1,22.222222222222218
_BSRGANx2_RealVSR_247.avi,-1,-1,55.555555555555564
_BSRGANx4_RealVSR_247.avi,-1,-1,69.44444444444444
_RealVSRx4_RealVSR_247.avi,-1,-1,22.222222222222218
_TecoGANx2_RealVSR_250.avi,-1,-1,72.22222222222221
_BSRGANx4_RealVSR_266.avi,-1,-1,61.11111111111111
_BSRGANx2_RealVSR_276.avi,-1,-1,72.22222222222221
_BSRGANx4_RealVSR_276.avi,-1,-1,69.44444444444444
_RealVSRx4_RealVSR_276.avi,-1,-1,30.555555555555554
_TecoGANx2_RealVSR_279.avi,-1,-1,50.0
_BSRGANx4_RealVSR_289.avi,-1,-1,75.0
_BSRGANx2_RealVSR_293.avi,-1,-1,50.0
_BSRGANx4_RealVSR_293.avi,-1,-1,58.333333333333336
_RealVSRx4_RealVSR_293.avi,-1,-1,50.0
_TecoGANx2_RealVSR_295.avi,-1,-1,27.777777777777782
_BSRGANx4_RealVSR_303.avi,-1,-1,77.77777777777779
_BSRGANx2_RealVSR_317.avi,-1,-1,50.0
_BSRGANx4_RealVSR_317.avi,-1,-1,69.44444444444444
_RealVSRx4_RealVSR_317.avi,-1,-1,30.555555555555554
_TecoGANx2_RealVSR_323.avi,-1,-1,5.555555555555558
_BSRGANx4_RealVSR_344.avi,-1,-1,80.55555555555556
_BSRGANx2_RealVSR_346.avi,-1,-1,44.444444444444436
_BSRGANx4_RealVSR_346.avi,-1,-1,50.0
_RealVSRx4_RealVSR_346.avi,-1,-1,27.777777777777782
_TecoGANx2_RealVSR_360.avi,-1,-1,38.88888888888889
_BSRGANx4_RealVSR_362.avi,-1,-1,80.55555555555556
_BSRGANx2_VideoLQ_000.avi,-1,-1,61.11111111111111
_BSRGANx4_VideoLQ_000.avi,-1,-1,52.77777777777777
_RealVSRx4_VideoLQ_000.avi,-1,-1,22.222222222222218
_TecoGANx2_VideoLQ_001.avi,-1,-1,44.444444444444436
_BSRGANx4_VideoLQ_002.avi,-1,-1,52.77777777777777
_BSRGANx2_VideoLQ_003.avi,-1,-1,61.11111111111111
_BSRGANx4_VideoLQ_003.avi,-1,-1,52.77777777777777
_RealVSRx4_VideoLQ_003.avi,-1,-1,22.222222222222218
_TecoGANx2_VideoLQ_004.avi,-1,-1,44.444444444444436
_BSRGANx4_VideoLQ_005.avi,-1,-1,52.77777777777777
_BSRGANx2_VideoLQ_006.avi,-1,-1,44.444444444444436
_BSRGANx4_VideoLQ_006.avi,-1,-1,52.77777777777777
_RealVSRx4_VideoLQ_006.avi,-1,-1,30.555555555555554
_TecoGANx2_VideoLQ_007.avi,-1,-1,27.777777777777782
_BSRGANx4_VideoLQ_008.avi,-1,-1,50.0
_BSRGANx2_VideoLQ_009.avi,-1,-1,66.66666666666667
_BSRGANx4_VideoLQ_009.avi,-1,-1,63.88888888888889
_RealVSRx4_VideoLQ_009.avi,-1,-1,36.11111111111111
